tweet_id,timestamp,name,dogs_stage,rate,jpg_url,img_num,dog_type,confidence_grade,favorite_count,retweet_count
859851578198683649,2017-05-03 19:26:06,Trooper,,13,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,0.899086,14618,3275
859196978902773760,2017-05-02 00:04:57,,,12,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,malamute,0.216163,85018,28047
858471635011153920,2017-04-30 00:02:42,Sophie,,13,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407,20414,4537
858107933456039936,2017-04-28 23:57:28,Wyatt,,12,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,0.863874,14955,2702
857989990357356544,2017-04-28 16:08:49,Rosie,,12,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258,15253,2422
857746408056729600,2017-04-28 00:00:54,Thor,,13,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,0.919832,32527,9954
857393404942143489,2017-04-27 00:38:11,,,13,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,0.8415969999999999,5601,1538
857263160327368704,2017-04-26 16:00:39,Oscar,,13,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,0.998021,19100,4242
857029823797047296,2017-04-26 00:33:27,Zeke,,12,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,0.968623,17947,3732
856543823941562368,2017-04-24 16:22:16,Callie,,12,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_bull,0.30691,15601,2706
856526610513747968,2017-04-24 15:13:52,,,14,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old_English_sheepdog,0.798481,11317,1770
856282028240666624,2017-04-23 23:01:59,Cermet,,14,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,0.8765430000000001,26476,5908
855459453768019968,2017-04-21 16:33:22,,,12,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,0.389513,28480,7769
854732716440526848,2017-04-19 16:25:34,Marlee,,12,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999,21779,5733
854482394044301312,2017-04-18 23:50:52,Arya,,13,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.26024200000000003,28020,6467
854365224396361728,2017-04-18 16:05:17,Einstein,,13,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.90708,18111,4442
853760880890318849,2017-04-17 00:03:50,Alice,,12,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,0.29251900000000003,27453,5462
853639147608842240,2017-04-16 16:00:07,,,13,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,0.509879,33297,9505
852912242202992640,2017-04-14 15:51:39,Benny,,12,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,0.7837649999999999,8671,1715
852672615818899456,2017-04-13 23:59:28,Aspen,,12,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,0.7112350000000001,14380,2057
852553447878664193,2017-04-13 16:05:56,Jarod,,13,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,bloodhound,0.186498,15713,3312
852189679701164033,2017-04-12 16:00:27,Sailor,,12,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,Bernese_mountain_dog,0.415374,11073,1519
851591660324737024,2017-04-11 00:24:08,,,11,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,0.394507,15721,3316
851224888060895234,2017-04-10 00:06:42,Snoop,,13,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,standard_poodle,0.00568265,20015,5503
850753642995093505,2017-04-08 16:54:09,Kyle,,11,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,pug,0.996952,29759,8708
850380195714523136,2017-04-07 16:10:12,Leo,,13,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,0.249012,12687,2493
850145622816686080,2017-04-07 00:38:06,Riley,,11,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,kelpie,0.10539,15826,3640
849776966551130114,2017-04-06 00:13:11,,,12,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,Chihuahua,0.292092,29454,7280
849412302885593088,2017-04-05 00:04:08,Noosh,,12,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,schipperke,0.907559,15406,3026
848690551926992896,2017-04-03 00:16:10,,,12,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,0.8236479999999999,24462,4166
848324959059550208,2017-04-02 00:03:26,Odin,,12,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,0.5445760000000001,24012,4456
848212111729840128,2017-04-01 16:35:01,Jerry,,6,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_terrier,0.333486,15871,2913
847842811428974592,2017-03-31 16:07:33,Rontu,,12,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,0.951337,5283,1273
847606175596138505,2017-03-31 00:27:14,Cannon,,12,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,Cardigan,0.413688,18285,3306
847251039262605312,2017-03-30 00:56:03,Furzey,,12,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,0.49538,19965,4173
847157206088847362,2017-03-29 18:43:12,Daisy,,11,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,Staffordshire_bullterrier,0.21960900000000005,19358,5648
847116187444137987,2017-03-29 16:00:12,,,11,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,American_Staffordshire_terrier,0.113434,20907,3072
846874817362120707,2017-03-29 00:01:05,Tuck,,13,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,Shetland_sheepdog,0.450539,19567,3788
846153765933735936,2017-03-27 00:15:53,Vixen,,13,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,0.346468,30762,8726
846042936437604353,2017-03-26 16:55:29,Jarvis,,12,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,0.96111,15584,2768
845812042753855489,2017-03-26 01:38:00,,,13,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,Samoyed,0.979803,28501,8392
845677943972139009,2017-03-25 16:45:08,,,12,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,chow,0.8086810000000001,24605,4650
844979544864018432,2017-03-23 18:29:57,,,13,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,Shetland_sheepdog,0.000132068,13337,2466
844973813909606400,2017-03-23 18:07:10,Brady,,12,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,0.742421,14695,3076
844223788422217728,2017-03-21 16:26:50,Margo,,12,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_retriever,0.71951,13371,2119
843856843873095681,2017-03-20 16:08:44,Sadie,,12,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,Labrador_retriever,0.92254,20978,4482
843604394117681152,2017-03-19 23:25:35,Hank,,11,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,Labrador_retriever,0.430583,16519,2661
843235543001513987,2017-03-18 22:59:54,Tycho,,13,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,Pembroke,0.958452,21040,5841
842846295480000512,2017-03-17 21:13:10,Charlie,,13,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,Labrador_retriever,0.461076,14976,3525
842765311967449089,2017-03-17 15:51:22,Indie,,12,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1,Labrador_retriever,0.0293399,6580,1233
842535590457499648,2017-03-17 00:38:32,Winnie,,13,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,Pembroke,0.685084,17739,3410
842163532590374912,2017-03-16 00:00:07,George,,12,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,French_bulldog,0.891227,23938,5613
842115215311396866,2017-03-15 20:48:07,Bentley,,12,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,chow,0.293493,13688,2939
841680585030541313,2017-03-14 16:01:03,Penny,,12,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,Chihuahua,0.547401,25247,7606
841439858740625411,2017-03-14 00:04:30,,,14,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3,Labrador_retriever,0.0481999,12397,3573
841314665196081154,2017-03-13 15:47:01,Max,,13,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,Afghan_hound,0.903712,15551,4521
841077006473256960,2017-03-13 00:02:39,Dawn,,12,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,Brittany_spaniel,0.962985,22408,5162
840632337062862849,2017-03-11 18:35:42,Maddie,,12,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,golden_retriever,0.711148,8829,1715
840268004936019968,2017-03-10 18:27:58,Monty,,12,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,Chesapeake_Bay_retriever,0.8639870000000001,18900,5569
839990271299457024,2017-03-10 00:04:21,Sojourner,,13,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,Staffordshire_bullterrier,0.604938,13194,2214
839549326359670784,2017-03-08 18:52:12,Winston,,12,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,Norwich_terrier,0.05248,26963,7558
839239871831150596,2017-03-07 22:22:32,Odie,,13,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,Leonberg,0.927021,26649,6379
838921590096166913,2017-03-07 01:17:48,Arlo,,13,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,Border_terrier,0.664538,10940,2003
838561493054533637,2017-03-06 01:26:54,Walter,,13,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1,kelpie,0.216562,10778,1306
838476387338051585,2017-03-05 19:48:43,Stanley,,13,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,Great_Pyrenees,0.997692,22113,4658
838083903487373313,2017-03-04 17:49:08,Daisy,,13,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2,chow,0.800975,17345,3051
837471256429613056,2017-03-03 01:14:41,Vincent,,12,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1,Norwegian_elkhound,0.976255,12590,2219
836989968035819520,2017-03-01 17:22:13,Mookie,,12,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,toy_poodle,0.005887300000000001,12552,2254
836260088725786625,2017-02-27 17:01:56,Lucy,,13,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,borzoi,0.564688,21016,4219
836001077879255040,2017-02-26 23:52:43,,,13,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,Samoyed,0.963558,18815,4175
835574547218894849,2017-02-25 19:37:50,Eli,,11,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,Staffordshire_bullterrier,0.6106550000000001,17550,3547
835297930240217089,2017-02-25 01:18:40,Ash,,12,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,Rottweiler,0.341276,16246,2946
835264098648616962,2017-02-24 23:04:14,Lola,,12,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2,Chesapeake_Bay_retriever,0.0875033,7616,1657
835172783151792128,2017-02-24 17:01:22,,,12,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,Border_collie,0.663138,25811,5655
834931633769889797,2017-02-24 01:03:08,Tucker,,12,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,soft-coated_wheaten_terrier,0.196476,10662,1602
834786237630337024,2017-02-23 15:25:23,Tobi,,13,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,Border_terrier,0.156276,21127,5407
834458053273591808,2017-02-22 17:41:18,Chester,,12,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,Rhodesian_ridgeback,0.468619,9505,1643
834209720923721728,2017-02-22 01:14:30,Wilson,,12,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,0.754799,20294,4653
834086379323871233,2017-02-21 17:04:24,Lipton,,12,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,Labrador_retriever,0.0452627,12889,2169
833863086058651648,2017-02-21 02:17:06,Bentley,,12,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,0.494969,13260,2364
833826103416520705,2017-02-20 23:50:09,Charlie,,13,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,Chihuahua,0.438054,17857,3708
833722901757046785,2017-02-20 17:00:04,Bronte,,13,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,West_Highland_white_terrier,0.918144,20578,3169
833479644947025920,2017-02-20 00:53:27,Poppy,,13,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,0.727039,14686,2012
832757312314028032,2017-02-18 01:03:09,Willow,,13,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,Cardigan,0.160888,16670,3557
832636094638288896,2017-02-17 17:01:29,Orion,,12,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,Eskimo_dog,0.5250319999999999,15664,2737
832397543355072512,2017-02-17 01:13:34,Eevee,,12,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,Pekinese,0.988916,11836,2178
832369877331693569,2017-02-16 23:23:38,Charlie,,11,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,0.50469,16984,3147
831911600680497154,2017-02-15 17:02:36,Kuyu,,14,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound,0.777562,27274,6390
831670449226514432,2017-02-15 01:04:21,Daisy,,13,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,Pembroke,0.6248020000000001,10309,1785
831650051525054464,2017-02-14 23:43:18,,,13,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,Eskimo_dog,0.530416,7043,1887
831552930092285952,2017-02-14 17:17:22,Dutch,,13,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,Chihuahua,0.257415,8874,2283
831309418084069378,2017-02-14 01:09:44,Scooter,,12,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,Doberman,0.369389,11629,2426
831262627380748289,2017-02-13 22:03:49,Tucker,,12,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,cocker_spaniel,0.26332300000000003,11776,2013
830956169170665475,2017-02-13 01:46:03,Reggie,,12,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz,0.451516,7892,1472
830583320585068544,2017-02-12 01:04:29,Lilly,,13,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador_retriever,0.908703,66076,16499
830097400375152640,2017-02-10 16:53:37,Samson,,13,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle,0.442713,9689,2892
829861396166877184,2017-02-10 01:15:49,Mia,,12,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,Border_terrier,0.394486,12124,1913
829501995190984704,2017-02-09 01:27:41,Leo,,12,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,French_bulldog,0.950851,31412,10449
829141528400556032,2017-02-08 01:35:19,Malcolm,,12,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,golden_retriever,0.57314,24139,7220
829011960981237760,2017-02-07 17:00:28,Dexter,,13,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,boxer,0.312221,52689,16094
828770345708580865,2017-02-07 01:00:22,Alfie,,13,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,Chesapeake_Bay_retriever,0.0338986,25347,5772
828708714936930305,2017-02-06 20:55:28,Fiona,,10,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,Mexican_hairless,0.00838837,36131,11021
828650029636317184,2017-02-06 17:02:17,,,14,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,golden_retriever,0.649209,9420,1320
828409743546925057,2017-02-06 01:07:28,Mutt,,12,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,toy_poodle,0.0180398,6299,1152
828408677031882754,2017-02-06 01:03:14,Bear,,12,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.13303299999999998,7612,1272
828376505180889089,2017-02-05 22:55:23,Beebop,,13,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American_Staffordshire_terrier,0.5230859999999999,7311,1053
828372645993398273,2017-02-05 22:40:03,Alexander,,12,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,12463,2895
828011680017821696,2017-02-04 22:45:42,Brutus,,11,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American_Staffordshire_terrier,0.936662,10259,2127
827653905312006145,2017-02-03 23:04:02,Boots,,12,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,15368,2989
827600520311402496,2017-02-03 19:31:54,Tucker,,13,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,0.32563800000000004,7407,930
827324948884643840,2017-02-03 01:16:53,Ralphie,,12,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,0.352486,15719,2998
827199976799354881,2017-02-02 17:00:17,Charlie,,13,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great_Dane,0.8696809999999999,10503,2198
826598365270007810,2017-02-01 01:09:42,Pawnd,,13,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French_bulldog,0.628119,9949,2313
826240494070030336,2017-01-31 01:27:39,,,11,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French_bulldog,0.903048,13182,2579
826115272272650244,2017-01-30 17:10:04,Ike,,13,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,golden_retriever,0.00233085,15532,3061
825829644528148480,2017-01-29 22:15:05,Toby,,12,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great_Pyrenees,0.8534069999999999,12649,2466
825147591692263424,2017-01-28 01:04:51,Sweet,,13,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,18159,4494
824775126675836928,2017-01-27 00:24:48,Scooter,,12,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border_terrier,0.610499,14796,3474
824663926340194305,2017-01-26 17:02:56,Wilson,,13,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English_setter,0.526488,10456,1756
823939628516474880,2017-01-24 17:04:50,Cash,,12,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.23407600000000006,10558,2682
823699002998870016,2017-01-24 01:08:40,Winston,,12,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,13893,2499
823581115634085888,2017-01-23 17:20:14,Crawford,,11,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,German_shepherd,0.194044,12948,2602
823322678127919110,2017-01-23 00:13:17,Wyatt,,11,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Chihuahua,0.00183635,15643,3982
822975315408461824,2017-01-22 01:12:59,Albus,,12,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Pembroke,0.233162,17231,3414
822859134160621569,2017-01-21 17:31:20,Hobbes,,12,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,13172,2254
822610361945911296,2017-01-21 01:02:48,,,12,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel,0.6644869999999999,14719,2932
822489057087389700,2017-01-20 17:00:46,Paisley,,13,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,18043,6362
822244816520155136,2017-01-20 00:50:15,,,11,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,34770,9797
821886076407029760,2017-01-19 01:04:45,Jimison,,13,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,0.26623800000000003,11267,2285
821522889702862852,2017-01-18 01:01:34,Harlso,,13,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001,7993,1747
821149554670182400,2017-01-17 00:18:04,Luca,,12,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_shepherd,0.515933,8604,1958
821044531881721856,2017-01-16 17:20:45,Flash,,12,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_sheepdog,0.14802,12614,2258
820749716845686786,2017-01-15 21:49:15,Sunny,,13,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,0.8380120000000001,31397,9798
820690176645140481,2017-01-15 17:52:40,,,12,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_white_terrier,0.872064,12174,3204
820314633777061888,2017-01-14 17:00:24,,,14,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon_setter,0.940724,3338,561
819711362133872643,2017-01-13 01:03:12,Howie,,11,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,toy_poodle,0.0220094,13322,3089
819588359383371776,2017-01-12 16:54:26,Jazzy,,13,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,9618,1976
819347104292290561,2017-01-12 00:55:47,Anna,,12,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,7188,1195
819227688460238848,2017-01-11 17:01:16,Finn,,12,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier,0.4824520000000001,22986,6676
818627210458333184,2017-01-10 01:15:10,Wafer,,13,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever,0.384188,22330,7497
818614493328580609,2017-01-10 00:24:38,Bear,,12,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,9800,2535
818536468981415936,2017-01-09 19:14:36,Tom,,11,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Welsh_springer_spaniel,6.229489999999999e-05,10850,2440
818259473185828864,2017-01-09 00:53:55,Florence,,12,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer,0.367368,10972,2249
818145370475810820,2017-01-08 17:20:31,Autumn,,11,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,0.621931,12220,2557
817827839487737858,2017-01-07 20:18:46,Buddy,,13,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,0.387608,51486,26936
817536400337801217,2017-01-07 01:00:41,Eugene,,12,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,11729,2947
817423860136083457,2017-01-06 17:33:29,Ken,,13,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed,0.201358,33701,14624
817415592588222464,2017-01-06 17:00:38,Strudel,,11,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,5576,939
817171292965273600,2017-01-06 00:49:53,Tebow,,13,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,0.295483,8735,2013
817120970343411712,2017-01-05 21:29:55,,,13,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,12190,2582
817056546584727552,2017-01-05 17:13:55,Chloe,,11,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,8565,1635
816816676327063552,2017-01-05 01:20:46,Timber,,12,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,9983,2033
816697700272001025,2017-01-04 17:27:59,Binky,,12,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,9756,2173
816336735214911488,2017-01-03 17:33:39,Dudley,,11,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,0.91933,8583,1937
816091915477250048,2017-01-03 01:20:49,Comet,,12,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,8917,2129
815990720817401858,2017-01-02 18:38:42,Jack,,11,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,4942,1012
815736392542261248,2017-01-02 01:48:06,Akumi,,11,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,0.5489069999999999,9831,2255
815639385530101762,2017-01-01 19:22:38,Titan,,12,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,0.8179529999999999,8215,1646
814638523311648768,2016-12-30 01:05:33,Olivia,,12,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever,0.650814,11243,2691
814530161257443328,2016-12-29 17:54:58,Alf,,12,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle,0.626913,8631,1857
814153002265309185,2016-12-28 16:56:16,Oshie,,12,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever,0.490068,28741,8658
813812741911748608,2016-12-27 18:24:12,Gary,,14,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,0.709146,36400,13940
813800681631023104,2016-12-27 17:36:16,Sky,,12,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,0.501159,8317,1756
813217897535406080,2016-12-26 03:00:30,Atlas,,13,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,18639,7277
813187593374461952,2016-12-26 01:00:05,,,13,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever,0.888181,19851,4347
813172488309972993,2016-12-26 00:00:03,Eleanor,,12,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,golden_retriever,0.0261931,9264,1924
813157409116065792,2016-12-25 23:00:08,Layla,,12,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke,0.07056710000000001,7774,2214
813142292504645637,2016-12-25 22:00:04,,,13,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,0.848735,8481,2382
